user_id,problem
33084,0.44095203
33085,0.86572254
33086,0.93256825
33087,0.4235567
33088,0.50079834
33089,0.7441173
33090,0.36057287
33091,0.3768811
33092,0.31428465
33093,0.71252555
33094,0.49095452
33095,0.4258777
33096,0.5889666
33097,0.9454191
33098,0.72042537
33099,0.31530723
33100,0.31692275
33101,0.29161182
33102,0.535872
33103,0.6318393
33104,0.5756158
33105,0.3380915
33106,0.4508798
33107,0.9504707
33108,0.32508585
33109,0.2628396
33110,0.27950126
33111,0.32473347
33112,0.310911
33113,0.2850666
33114,0.37072444
33115,0.20747451
33116,0.8611401
33117,0.45751435
33118,0.36858118
33119,0.71903944
33120,0.430116
33121,0.96197766
33122,0.27869597
33123,0.7088171
33124,0.25484213
33125,0.30412292
33126,0.3229467
33127,0.43033612
33128,0.69215566
33129,0.22777261
33130,0.43264356
33131,0.36144203
33132,0.43407965
33133,0.30399472
33134,0.5767183
33135,0.50607675
33136,0.29544306
33137,0.29695457
33138,0.88769746
33139,0.9355946
33140,0.32386684
33141,0.44014198
33142,0.34634724
33143,0.8813
33144,0.39215273
33145,0.89195204
33146,0.36285356
33147,0.33601564
33148,0.38202217
33149,0.54429215
33150,0.41773006
33151,0.86594146
33152,0.48220977
33153,0.9829948
33154,0.36858118
33155,0.3144049
33156,0.3280701
33157,0.36800462
33158,0.9222683
33159,0.29816115
33160,0.23207112
33161,0.40862623
33162,0.4401393
33163,0.4230921
33164,0.5980062
33165,0.4753032
33166,0.43974742
33167,0.39991838
33168,0.33841938
33169,0.31496122
33170,0.31175616
33171,0.17889558
33172,0.48387736
33173,0.48868167
33174,0.4193992
33175,0.29895887
33176,0.2686535
33177,0.49228364
33178,0.29035485
33179,0.8225408
33180,0.38440925
33181,0.5531158
33182,0.92650235
33183,0.5866626
33184,0.25721562
33185,0.37252834
33186,0.49317488
33187,0.27724674
33188,0.66533554
33189,0.47990096
33190,0.42289892
33191,0.7443205
33192,0.54530925
33193,0.29002643
33194,0.3497596
33195,0.26491806
33196,0.46477887
33197,0.57911354
33198,0.41707075
33199,0.4485232
33200,0.36167315
33201,0.3643482
33202,0.30602646
33203,0.3368932
33204,0.24495551
33205,0.4685791
33206,0.41026363
33207,0.2757182
33208,0.29490465
33209,0.34560356
33210,0.30927116
33211,0.6190882
33212,0.5836055
33213,0.5027105
33214,0.29328257
33215,0.369284
33216,0.33324346
33217,0.28225845
33218,0.2832599
33219,0.4486309
33220,0.2518321
33221,0.672771
33222,0.77999294
33223,0.33500856
33224,0.3156989
33225,0.6774595
33226,0.48528963
33227,0.7304603
33228,0.46008393
33229,0.5640282
33230,0.2988445
33231,0.45215172
33232,0.44352987
33233,0.6840633
33234,0.48444763
33235,0.6179501
33236,0.5343459
33237,0.63300043
33238,0.2629243
33239,0.49848956
33240,0.8395803
33241,0.33955625
33242,0.34924352
33243,0.29432088
33244,0.30385345
33245,0.3933386
33246,0.39991838
33247,0.42748317
33248,0.95073915
33249,0.46999836
33250,0.38065946
33251,0.5604655
33252,0.8320307
33253,0.43270126
33254,0.43974742
33255,0.39323607
33256,0.5028682
33257,0.49681365
33258,0.6205362
33259,0.45219862
33260,0.43815404
33261,0.60953987
33262,0.40128922
33263,0.3244584
33264,0.72308254
33265,0.3109154
33266,0.38137317
33267,0.5254975
33268,0.33100212
33269,0.3339967
33270,0.31175616
33271,0.5550638
33272,0.8158724
33273,0.4985991
33274,0.41866434
33275,0.32445955
33276,0.46080518
33277,0.6112593
33278,0.52458483
33279,0.3321711
33280,0.67984694
33281,0.36429554
33282,0.64296186
33283,0.6123494
33284,0.28266937
33285,0.91254556
33286,0.40597147
33287,0.53052866
33288,0.89129126
33289,0.46050942
33290,0.3935283
33291,0.5099722
33292,0.3548779
33293,0.7937506
33294,0.4276342
33295,0.4010591
33296,0.236276
33297,0.4687497
33298,0.61595845
33299,0.6076682
33300,0.47562534
33301,0.27638954
33302,0.6534453
33303,0.3414622
33304,0.43833
33305,0.6446168
33306,0.30090132
33307,0.897597
33308,0.4673364
33309,0.3059431
33310,0.8905773
33311,0.73148006
33312,0.35789052
33313,0.368994
33314,0.2943346
33315,0.49587545
33316,0.30692232
33317,0.4796164
33318,0.4359269
33319,0.34670025
33320,0.43144614
33321,0.28053772
33322,0.89046144
33323,0.48970962
33324,0.3983645
33325,0.2164118
33326,0.38057768
33327,0.59134495
33328,0.5297113
33329,0.4374592
33330,0.3784578
33331,0.32233185
33332,0.36283848
33333,0.51890284
33334,0.30642453
33335,0.3164736
33336,0.39991838
33337,0.5533042
33338,0.45536757
33339,0.32565877
33340,0.4196781
33341,0.3236894
33342,0.7169401
33343,0.9521888
33344,0.72274804
33345,0.38085622
33346,0.39224303
33347,0.9126349
33348,0.31449485
33349,0.37224025
33350,0.41252998
33351,0.48836508
33352,0.33935723
33353,0.31937742
33354,0.2935416
33355,0.65900725
33356,0.3814369
33357,0.8301015
33358,0.37086108
33359,0.67312676
33360,0.26139477
33361,0.28742403
33362,0.8157405
33363,0.28024104
33364,0.86183625
33365,0.30191186
33366,0.75759196
33367,0.23706442
33368,0.93724436
33369,0.2723745
33370,0.3873244
33371,0.4929406
33372,0.28038713
33373,0.37098825
33374,0.4205892
33375,0.2803967
33376,0.47213283
33377,0.39999884
33378,0.48615476
33379,0.63301724
33380,0.34820288
33381,0.19585846
33382,0.6037612
33383,0.48211488
33384,0.3805199
33385,0.8634177
33386,0.26537508
33387,0.28021824
33388,0.386637
33389,0.3180666
33390,0.43053016
33391,0.6433328
33392,0.41982976
33393,0.47445688
33394,0.7676245
33395,0.29773474
33396,0.40167323
33397,0.91061026
33398,0.3955463
33399,0.3735492
33400,0.5479168
33401,0.37362814
33402,0.31590357
33403,0.26627487
33404,0.2666844
33405,0.42751217
33406,0.2355305
33407,0.5932553
33408,0.31172374
33409,0.33853298
33410,0.40294364
33411,0.60271347
33412,0.9064054
33413,0.3293867
33414,0.3089403
33415,0.67977947
33416,0.34654117
33417,0.56817144
33418,0.76342154
33419,0.26334545
33420,0.38065946
33421,0.38137138
33422,0.29697543
33423,0.43500507
33424,0.3436014
33425,0.35008505
33426,0.43974742
33427,0.32223332
33428,0.33100212
33429,0.35578117
33430,0.40274298
33431,0.3683703
33432,0.64130205
33433,0.4343373
33434,0.4481501
33435,0.30399472
33436,0.29494858
33437,0.80193007
33438,0.38440925
33439,0.24532542
33440,0.39849377
33441,0.6335842
33442,0.42075273
33443,0.497978
33444,0.4708935
33445,0.3935243
33446,0.31896043
33447,0.40951934
33448,0.33089846
33449,0.35006478
33450,0.28779146
33451,0.27452397
33452,0.38549313
33453,0.70617265
33454,0.6527885
33455,0.20879874
33456,0.4501325
33457,0.29799813
33458,0.7112728
33459,0.4504885
33460,0.49104425
33461,0.51916397
33462,0.48675913
33463,0.364447
33464,0.4672553
33465,0.42248648
33466,0.3369549
33467,0.8793302
33468,0.80817413
33469,0.6329972
33470,0.5487469
33471,0.22147352
33472,0.25038716
33473,0.31350592
33474,0.39631674
33475,0.419907
33476,0.30003437
33477,0.3396178
33478,0.8173034
33479,0.29508865
33480,0.34770522
33481,0.34118956
33482,0.6725245
33483,0.327065
33484,0.361705
33485,0.32606253
33486,0.7639517
33487,0.29647282
33488,0.25484213
33489,0.38386557
33490,0.91863316
33491,0.94100773
33492,0.30558667
33493,0.63273066
33494,0.2649485
33495,0.29715946
33496,0.5550384
33497,0.38110557
33498,0.30825868
33499,0.40032634
33500,0.2612143
33501,0.36858118
33502,0.4522063
33503,0.9370715
33504,0.3546626
33505,0.24631052
33506,0.274123
33507,0.33100212
33508,0.28508437
33509,0.3385689
33510,0.25773194
33511,0.35602328
33512,0.45797494
33513,0.2687277
33514,0.37098825
33515,0.2692467
33516,0.67893606
33517,0.33649305
33518,0.42326045
33519,0.86438984
33520,0.26871592
33521,0.35096046
33522,0.28413168
33523,0.5090701
33524,0.77860343
33525,0.45904797
33526,0.8889345
33527,0.86096114
33528,0.39991838
33529,0.76712906
33530,0.39114186
33531,0.48240992
33532,0.33043495
33533,0.2751129
33534,0.32190585
33535,0.63862604
33536,0.44351983
33537,0.2887839
33538,0.2446653
33539,0.7024682
33540,0.37540138
33541,0.2742397
33542,0.38514403
33543,0.875872
33544,0.42587274
33545,0.3850394
33546,0.6579035
33547,0.3552442
33548,0.26606223
33549,0.43418542
33550,0.5702777
33551,0.3571761
33552,0.8336829
33553,0.26032916
33554,0.33100212
33555,0.4234305
33556,0.4200534
33557,0.59559774
33558,0.6681718
33559,0.49515575
33560,0.94247967
33561,0.39991838
33562,0.33898133
33563,0.9302116
33564,0.94435424
33565,0.4354632
33566,0.46860233
33567,0.30586833
33568,0.535738
33569,0.9360419
33570,0.2941499
33571,0.24750015
33572,0.22939901
33573,0.9368844
33574,0.40706453
33575,0.39531225
33576,0.3834638
33577,0.29554838
33578,0.30108833
33579,0.31887212
33580,0.31438485
33581,0.91549677
33582,0.27793315
33583,0.5008418
33584,0.73905927
33585,0.33267426
33586,0.2515112
33587,0.44659123
33588,0.33427942
33589,0.2583002
33590,0.28481385
33591,0.32241488
33592,0.7461694
33593,0.32421535
33594,0.66965514
33595,0.41275015
33596,0.33521697
33597,0.33588487
33598,0.4215813
33599,0.50789285
33600,0.9450607
33601,0.44976082
33602,0.74108624
33603,0.61184615
33604,0.731012
33605,0.2676328
33606,0.3945628
33607,0.33492234
33608,0.57694036
33609,0.27960116
33610,0.76712906
33611,0.8572657
33612,0.33224198
33613,0.5022343
33614,0.44042253
33615,0.31912756
33616,0.6407228
33617,0.55332273
33618,0.23741771
33619,0.566387
33620,0.37098825
33621,0.31175616
33622,0.36299768
33623,0.9201295
33624,0.32088
33625,0.49558988
33626,0.3143302
33627,0.4972267
33628,0.39050457
33629,0.36196527
33630,0.41662732
33631,0.41997686
33632,0.29298627
33633,0.3713238
33634,0.74966264
33635,0.44248492
33636,0.5417726
33637,0.3227986
33638,0.45508465
33639,0.31764024
33640,0.27383652
33641,0.38110557
33642,0.41862813
33643,0.6102698
33644,0.93009454
33645,0.5548792
33646,0.44534445
33647,0.7058583
33648,0.44784108
33649,0.6173524
33650,0.57760286
33651,0.94875276
33652,0.29773474
33653,0.28909203
33654,0.29709846
33655,0.3966923
33656,0.7966217
33657,0.824867
33658,0.8614912
33659,0.48734728
33660,0.37812483
33661,0.79175466
33662,0.6493445
33663,0.65738475
33664,0.39549366
33665,0.9085163
33666,0.22976354
33667,0.4441738
33668,0.26762885
33669,0.9026062
33670,0.5003089
33671,0.9487584
33672,0.2679708
33673,0.2749304
33674,0.4663224
33675,0.39462674
33676,0.2891183
33677,0.3010803
33678,0.5175122
33679,0.40254417
33680,0.3392988
33681,0.86151916
33682,0.48768407
33683,0.38110557
33684,0.4067725
33685,0.89837134
33686,0.28924328
33687,0.3542458
33688,0.3767292
33689,0.3818178
33690,0.370651
33691,0.3567841
33692,0.9296751
33693,0.30586135
33694,0.3070702
33695,0.49443838
33696,0.56545484
33697,0.68049026
33698,0.33841735
33699,0.33415836
33700,0.4518545
33701,0.8556571
33702,0.46148843
33703,0.48555648
33704,0.33042488
33705,0.9042499
33706,0.39991838
33707,0.46227583
33708,0.9481192
33709,0.33457044
33710,0.5532418
33711,0.2891637
33712,0.65802103
33713,0.78940547
33714,0.33324346
33715,0.8193806
33716,0.27934158
33717,0.38065946
33718,0.4366523
33719,0.4781935
33720,0.42122313
33721,0.53696805
33722,0.66638064
33723,0.34806773
33724,0.2978346
33725,0.92303646
33726,0.8889963
33727,0.7843355
33728,0.753966
33729,0.36858118
33730,0.38399708
33731,0.5205442
33732,0.26562703
33733,0.34744853
33734,0.30019975
33735,0.41293192
33736,0.44219244
33737,0.47719783
33738,0.3459838
33739,0.35257968
33740,0.42348006
33741,0.9066331
33742,0.35874698
33743,0.77015746
33744,0.8701853
33745,0.4630594
33746,0.88977706
33747,0.26445735
33748,0.28144914
33749,0.37072444
33750,0.30698717
33751,0.38110557
33752,0.7511773
33753,0.5365287
33754,0.24447814
33755,0.18355972
33756,0.280695
33757,0.40174064
33758,0.3389463
33759,0.7441173
33760,0.32715514
33761,0.93614656
33762,0.26654077
33763,0.47004503
33764,0.8955236
33765,0.50219417
33766,0.9322011
33767,0.33718643
33768,0.37621036
33769,0.41812208
33770,0.31354702
33771,0.6090728
33772,0.84744185
33773,0.7150686
33774,0.2618098
33775,0.37969294
33776,0.44451523
33777,0.37098825
33778,0.50670564
33779,0.9286605
33780,0.39182213
33781,0.59697455
33782,0.38691148
33783,0.80618787
33784,0.4491153
33785,0.26038307
33786,0.38549498
33787,0.8864361
33788,0.3400261
33789,0.41609094
33790,0.24005416
33791,0.2841609
33792,0.53541934
33793,0.29193524
33794,0.5419945
33795,0.4049976
33796,0.9078059
33797,0.92066944
33798,0.744161
33799,0.48084503
33800,0.5182808
33801,0.4020624
33802,0.33415836
33803,0.26026967
33804,0.27628827
33805,0.40949374
33806,0.41410252
33807,0.37072444
33808,0.52686584
33809,0.766559
33810,0.20009232
33811,0.4047608
33812,0.42560434
33813,0.54318815
33814,0.369284
33815,0.30690885
33816,0.7807477
33817,0.8824753
33818,0.4065798
33819,0.46460518
33820,0.37169293
33821,0.38044643
33822,0.28354618
33823,0.45807377
33824,0.36858118
33825,0.60741466
33826,0.48221987
33827,0.31681088
33828,0.33324346
33829,0.30554256
33830,0.32863313
33831,0.33728614
33832,0.7863077
33833,0.39584005
33834,0.31633753
33835,0.27032924
33836,0.26114374
33837,0.47243783
33838,0.30317885
33839,0.8422152
33840,0.37621036
33841,0.90603906
33842,0.31409103
33843,0.28826436
33844,0.5944828
33845,0.77159095
33846,0.41852802
33847,0.46685815
33848,0.90768945
33849,0.43080732
33850,0.57440996
33851,0.34504417
33852,0.23488724
33853,0.28614837
33854,0.53134
33855,0.42187563
33856,0.46848473
33857,0.8206179
33858,0.5455991
33859,0.5847322
33860,0.86224836
33861,0.9380922
33862,0.5341841
33863,0.93111986
33864,0.47972733
33865,0.34186193
33866,0.38440925
33867,0.40181836
33868,0.30074033
33869,0.36671272
33870,0.37354064
33871,0.39117518
33872,0.36858118
33873,0.45219862
33874,0.8818575
33875,0.37691903
33876,0.6680654
33877,0.6248694
33878,0.3044411
33879,0.5598628
33880,0.39371708
33881,0.5948873
33882,0.30412376
33883,0.4706323
33884,0.44544747
33885,0.37072444
33886,0.60187656
33887,0.45988148
33888,0.32220712
33889,0.89958376
33890,0.29958874
33891,0.48781174
33892,0.64686745
33893,0.38137138
33894,0.71147555
33895,0.40864727
33896,0.5817111
33897,0.38065946
33898,0.313064
33899,0.46227476
33900,0.33415836
33901,0.24907722
33902,0.6127665
33903,0.47462857
33904,0.4788607
33905,0.28531528
33906,0.30942997
33907,0.8233695
33908,0.37309
33909,0.40507257
33910,0.7745525
33911,0.8053431
33912,0.76712906
33913,0.2788621
33914,0.31888077
33915,0.68072146
33916,0.48560607
33917,0.9489186
33918,0.7441173
33919,0.7547969
33920,0.29072788
33921,0.72547704
33922,0.5990016
33923,0.4167845
33924,0.4412365
33925,0.70687836
33926,0.88610727
33927,0.36379173
33928,0.8975759
33929,0.456559
33930,0.5034697
33931,0.51960707
33932,0.7191398
33933,0.37379077
33934,0.40999413
33935,0.39514628
33936,0.9462512
33937,0.61507803
33938,0.339933
33939,0.430667
33940,0.9042353
33941,0.45253643
33942,0.83070904
33943,0.47885233
33944,0.30162954
33945,0.35512254
33946,0.5527323
33947,0.36858118
33948,0.9173838
33949,0.3464866
33950,0.47545347
33951,0.44342136
33952,0.65334004
33953,0.45817822
33954,0.46646893
33955,0.90931094
33956,0.6225793
33957,0.3262999
33958,0.5001773
33959,0.40171948
33960,0.36858118
33961,0.4218424
33962,0.38515913
33963,0.9480364
33964,0.27163294
33965,0.64228904
33966,0.5157434
33967,0.34194943
33968,0.5121168
33969,0.43835187
33970,0.9491705
33971,0.38065946
33972,0.27562267
33973,0.76712906
33974,0.3626949
33975,0.27513206
33976,0.4489956
33977,0.3219414
33978,0.32343292
33979,0.37164357
33980,0.31782934
33981,0.45309964
33982,0.5049861
33983,0.5993259
33984,0.37098825
33985,0.32878566
33986,0.51288307
33987,0.32454357
33988,0.27699387
33989,0.39589882
33990,0.76712906
33991,0.6902232
33992,0.51636964
33993,0.2563094
33994,0.3940217
33995,0.22690809
33996,0.5660459
33997,0.8987433
33998,0.67792886
33999,0.74920666
34000,0.41117653
34001,0.51227236
34002,0.40411657
34003,0.73530626
34004,0.4056401
34005,0.28781107
34006,0.34023815
34007,0.7508295
34008,0.22507796
34009,0.41963854
34010,0.43693098
34011,0.44521695
34012,0.75359243
34013,0.28023234
34014,0.29040536
34015,0.47574964
34016,0.43270877
34017,0.23289692
34018,0.45365116
34019,0.43717378
34020,0.37447524
34021,0.29203805
34022,0.2672082
34023,0.5948157
34024,0.67600334
34025,0.26377314
34026,0.309893
34027,0.31817824
34028,0.43176338
34029,0.3937839
34030,0.8985666
34031,0.43554622
34032,0.89662063
34033,0.5084294
34034,0.35174567
34035,0.2676966
34036,0.56880605
34037,0.54582834
34038,0.43498945
34039,0.654543
34040,0.88408047
34041,0.66041356
34042,0.8363467
34043,0.96738106
34044,0.20315886
34045,0.3730068
34046,0.33549392
34047,0.38110557
34048,0.45355555
34049,0.33100212
34050,0.31143937
34051,0.9078075
34052,0.38065946
34053,0.6068246
34054,0.6541809
34055,0.49900094
34056,0.3798722
34057,0.2395039
34058,0.36858118
34059,0.35334095
34060,0.50358814
34061,0.596931
34062,0.63373846
34063,0.6281315
34064,0.23827109
34065,0.8669505
34066,0.5865984
34067,0.76712906
34068,0.31183526
34069,0.22702478
34070,0.48591143
34071,0.5921449
34072,0.44950542
34073,0.25617602
34074,0.4911647
34075,0.23463683
34076,0.3615424
34077,0.41879722
34078,0.31700432
34079,0.23275502
34080,0.3518249
34081,0.5015978
34082,0.47634527
34083,0.27647695
34084,0.42181024
34085,0.883568
34086,0.33100212
34087,0.29577965
34088,0.66718054
34089,0.57521105
34090,0.49962738
34091,0.95799637
34092,0.36893266
34093,0.82634723
34094,0.3538294
34095,0.4921635
34096,0.3841583
34097,0.56211865
34098,0.4590102
34099,0.41474012
34100,0.32362404
34101,0.6083338
34102,0.67625207
34103,0.40848607
34104,0.38065946
34105,0.92340094
34106,0.3050551
34107,0.5354363
34108,0.51470315
34109,0.23385112
34110,0.4824842
34111,0.25905672
34112,0.31864348
34113,0.44256344
34114,0.28751838
34115,0.5149564
34116,0.33351275
34117,0.4045803
34118,0.8587154
34119,0.4683762
34120,0.42869824
34121,0.6155678
34122,0.46805525
34123,0.25446713
34124,0.37098825
34125,0.26254866
34126,0.589903
34127,0.8294639
34128,0.3197092
34129,0.33107948
34130,0.34567153
34131,0.9650897
34132,0.84937805
34133,0.8912249
34134,0.4950029
34135,0.2884293
34136,0.4646161
34137,0.31120798
34138,0.29055923
34139,0.33100212
34140,0.34598413
34141,0.27186418
34142,0.4887467
34143,0.57868713
34144,0.30539736
34145,0.94081336
34146,0.2709547
34147,0.33999342
34148,0.3787649
34149,0.45234922
34150,0.559012
34151,0.33102703
34152,0.6962758
34153,0.3054764
34154,0.90832496
34155,0.30022466
34156,0.60120875
34157,0.39589882
34158,0.51271063
34159,0.3858336
34160,0.27570406
34161,0.45169204
34162,0.31319618
34163,0.933626
34164,0.26437777
34165,0.44389468
34166,0.39667732
34167,0.28683957
34168,0.31166235
34169,0.28959307
34170,0.5947727
34171,0.5453148
34172,0.2881611
34173,0.28470433
34174,0.34078637
34175,0.42341208
34176,0.3822902
34177,0.2972513
34178,0.5047372
34179,0.70308834
34180,0.43994498
34181,0.5255083
34182,0.6198985
34183,0.3333493
34184,0.26625243
34185,0.8961475
34186,0.26359752
34187,0.35016528
34188,0.49914756
34189,0.58919275
34190,0.9529925
34191,0.89056146
34192,0.44512758
34193,0.38087675
34194,0.497978
34195,0.42985553
34196,0.30003342
34197,0.7467383
34198,0.33460203
34199,0.34715825
34200,0.8628753
34201,0.40181836
34202,0.56330305
34203,0.31673336
34204,0.25719503
34205,0.9191194
34206,0.5027116
34207,0.9592325
34208,0.33260134
34209,0.5870862
34210,0.27647382
34211,0.39764956
34212,0.3086365
34213,0.49993402
34214,0.5342255
34215,0.4193992
34216,0.4800135
34217,0.31782934
34218,0.8848513
34219,0.6674259
34220,0.76712906
34221,0.26527986
34222,0.28573358
34223,0.3303561
34224,0.3440335
34225,0.2177349
34226,0.40181836
34227,0.3112377
34228,0.37072444
34229,0.3754958
34230,0.5025941
34231,0.36858118
34232,0.38629794
34233,0.3923453
34234,0.29362187
34235,0.25080225
34236,0.51377
34237,0.39591458
34238,0.2939205
34239,0.7179589
34240,0.6186381
34241,0.6865197
34242,0.28095418
34243,0.5428662
34244,0.3948949
34245,0.415789
34246,0.3096478
34247,0.23919822
34248,0.5457048
34249,0.45459154
34250,0.56297094
34251,0.83893025
34252,0.30035666
34253,0.92404395
34254,0.31175616
34255,0.31252286
34256,0.5830973
34257,0.36999953
34258,0.34227952
34259,0.23889683
34260,0.38974777
34261,0.37089473
34262,0.40603128
34263,0.44208807
34264,0.30694425
34265,0.33100212
34266,0.35581473
34267,0.36858118
34268,0.6294317
34269,0.3338291
34270,0.45823148
34271,0.593905
34272,0.2666844
34273,0.43833
34274,0.43797404
34275,0.4267053
34276,0.5650769
34277,0.5337953
34278,0.39244825
34279,0.39014453
34280,0.40064302
34281,0.39398062
34282,0.23113967
34283,0.29864955
34284,0.2448216
34285,0.369284
34286,0.74685496
34287,0.3155765
34288,0.733737
34289,0.72971857
34290,0.41901582
34291,0.22979432
34292,0.73207754
34293,0.3852464
34294,0.42137945
34295,0.33100212
34296,0.7892589
34297,0.8047769
34298,0.43790528
34299,0.7968582
34300,0.5979371
34301,0.25288633
34302,0.69630015
34303,0.31792903
34304,0.34680656
34305,0.46655342
34306,0.5238101
34307,0.41960704
34308,0.8985134
34309,0.43306378
34310,0.62311476
34311,0.50173867
34312,0.3784994
34313,0.31934193
34314,0.31479493
34315,0.3569855
34316,0.33554003
34317,0.25396025
34318,0.84164506
34319,0.4515204
34320,0.41537228
34321,0.5696603
34322,0.37519312
34323,0.5773961
34324,0.42660573
34325,0.3730675
34326,0.38288906
34327,0.4910301
34328,0.43783396
34329,0.91416585
34330,0.34854126
34331,0.31857616
34332,0.3786812
34333,0.34160677
34334,0.38580024
34335,0.2913308
34336,0.26717296
34337,0.5360488
34338,0.29428062
34339,0.30072948
34340,0.92423505
34341,0.3584343
34342,0.915133
34343,0.29779312
34344,0.33333486
34345,0.20848848
34346,0.31958112
34347,0.42883804
34348,0.35354942
34349,0.5963539
34350,0.40358198
34351,0.5687878
34352,0.36858118
34353,0.32508585
34354,0.9160311
34355,0.71754307
34356,0.3084648
34357,0.43102595
34358,0.29555994
34359,0.52497166
34360,0.7031449
34361,0.4143824
34362,0.7733135
34363,0.30093157
34364,0.90470815
34365,0.38643748
34366,0.5297019
34367,0.6852232
34368,0.40605336
34369,0.4166785
34370,0.512912
34371,0.34825933
34372,0.75706285
34373,0.36681318
34374,0.40181836
34375,0.24231458
34376,0.67460567
34377,0.3933386
34378,0.4587959
34379,0.41866434
34380,0.35018584
34381,0.8112522
34382,0.369284
34383,0.91936773
34384,0.27188483
34385,0.8626121
34386,0.418923
34387,0.3295484
34388,0.72406816
34389,0.93313146
34390,0.33358762
34391,0.3818178
34392,0.31341827
34393,0.3038936
34394,0.33738977
34395,0.22816658
34396,0.3689272
34397,0.35783082
34398,0.39014453
34399,0.34717795
34400,0.34618542
34401,0.2780163
34402,0.9393537
34403,0.25424007
34404,0.42400852
34405,0.4858207
34406,0.34881184
34407,0.42472485
34408,0.38110557
34409,0.5308273
34410,0.23995137
34411,0.4025614
34412,0.92239755
34413,0.37098825
34414,0.30074033
34415,0.91264516
34416,0.7928941
34417,0.30399472
34418,0.42337528
34419,0.59798586
34420,0.56597394
34421,0.68613356
34422,0.5254463
34423,0.6504961
34424,0.2853828
34425,0.33286673
34426,0.4359269
34427,0.44270715
34428,0.87399286
34429,0.29847184
34430,0.42722082
34431,0.29094282
34432,0.7929447
34433,0.3870898
34434,0.41826037
34435,0.31138077
34436,0.9352008
34437,0.2395039
34438,0.40180424
34439,0.4686703
34440,0.58269316
34441,0.43193626
34442,0.31700665
34443,0.36745638
34444,0.6556616
34445,0.44573322
34446,0.6598576
34447,0.31390366
34448,0.6265211
34449,0.7145304
34450,0.25900704
34451,0.28286946
34452,0.39991838
34453,0.40894222
34454,0.5510375
34455,0.37975743
34456,0.5417026
34457,0.35712218
34458,0.38879186
34459,0.26565
34460,0.20293914
34461,0.29132098
34462,0.22145231
34463,0.4611659
34464,0.2815112
34465,0.31029198
34466,0.29887277
34467,0.64077663
34468,0.28578076
34469,0.36858118
34470,0.86959505
34471,0.40181836
34472,0.37844726
34473,0.29211476
34474,0.6286114
34475,0.46583351
34476,0.50885475
34477,0.36724624
34478,0.76712906
34479,0.32606253
34480,0.33134547
34481,0.4123613
34482,0.87164295
34483,0.28917614
34484,0.6279118
34485,0.34157097
34486,0.4184746
34487,0.40179142
34488,0.23999086
34489,0.43247157
34490,0.5734468
34491,0.4369046
34492,0.43302524
34493,0.4023557
34494,0.51510656
34495,0.30161798
34496,0.33100212
34497,0.32868636
34498,0.39684656
34499,0.30954942
34500,0.3779712
34501,0.6106159
34502,0.6151072
34503,0.2570192
34504,0.2773383
34505,0.24256702
34506,0.30827042
34507,0.45498088
34508,0.45333076
34509,0.369284
34510,0.2882961
34511,0.45823148
34512,0.29288912
34513,0.76712906
34514,0.38629794
34515,0.24392852
34516,0.24538901
34517,0.43725958
34518,0.330819
34519,0.23876546
34520,0.2780754
34521,0.836463
34522,0.84222454
34523,0.41996998
34524,0.43726712
34525,0.33977568
34526,0.8713496
34527,0.57431793
34528,0.3371425
34529,0.46385315
34530,0.34288934
34531,0.43103477
34532,0.41373506
34533,0.5594043
34534,0.36059955
34535,0.32886595
34536,0.38065946
34537,0.20163171
34538,0.30074033
34539,0.2520209
34540,0.60476696
34541,0.30900866
34542,0.86493284
34543,0.7159964
34544,0.3554114
34545,0.28536627
34546,0.43786752
34547,0.5525074
34548,0.40413246
34549,0.3033142
34550,0.85929984
34551,0.36858118
34552,0.2539281
34553,0.3889855
34554,0.8706064
34555,0.30609825
34556,0.44060084
34557,0.25344953
34558,0.2993012
34559,0.75182825
34560,0.3769251
34561,0.2668224
34562,0.54746884
34563,0.45284516
34564,0.5288726
34565,0.7441173
34566,0.41363952
34567,0.60851973
34568,0.6344319
34569,0.43306378
34570,0.52080697
34571,0.5501679
34572,0.85520315
34573,0.6521486
34574,0.3743646
34575,0.43407533
34576,0.28602383
34577,0.34358412
34578,0.40434143
34579,0.50603765
34580,0.6338283
34581,0.39152318
34582,0.44384173
34583,0.8939987
34584,0.76712906
34585,0.55506843
34586,0.2213531
34587,0.83835953
34588,0.34440297
34589,0.5885326
34590,0.51272196
34591,0.3255134
34592,0.9519547
34593,0.57396674
34594,0.91732943
34595,0.2525867
34596,0.31881055
34597,0.81662
34598,0.21683495
34599,0.88752764
34600,0.4599422
34601,0.30334398
34602,0.43835187
34603,0.3147444
34604,0.26262766
34605,0.33032978
34606,0.27009588
34607,0.29221085
34608,0.3457202
34609,0.37702563
34610,0.22809367
34611,0.36968818
34612,0.38110557
34613,0.4359269
34614,0.8535822
34615,0.8715528
34616,0.36640298
34617,0.3297802
34618,0.40181836
34619,0.32428896
34620,0.396474
34621,0.53352517
34622,0.35741335
34623,0.5957469
34624,0.68218106
34625,0.3366424
34626,0.29596817
34627,0.59640044
34628,0.2805301
34629,0.38440925
34630,0.5906568
34631,0.6142918
34632,0.28383616
34633,0.3214852
34634,0.33860263
34635,0.7099925
34636,0.4042797
34637,0.38267985
34638,0.859274
34639,0.33116552
34640,0.3952465
34641,0.26735133
34642,0.36051944
34643,0.27848405
34644,0.39664307
